universityName,departmentName,ratioKo,ratioMath,ratioEn,ratioTg,cutoffPercentile70,recruitCount,competitionRate,additionalRank,koreanCut70,mathCut70,tamguCut70,region,admissionGroup,dataSource
동의대학교,아동학과,0.25,0.3,0.2,0.25,26.0,16,2.19,19,14.0,43.0,23.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
동의대학교,유아교육과,0.3,0.25,0.2,0.25,56.0,9,2.56,7,40.0,24.0,80.0,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
동의대학교,유통물류학과,0.25,0.3,0.2,0.25,35.0,9,3.00,17,17.0,25.0,49.0,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
동의대학교,일본학과,0.25,0.3,0.2,0.25,42.5,4,3.50,6,33.0,23.0,57.0,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
동의대학교,임상병리학과,0.25,0.3,0.2,0.25,62.0,4,5.25,10,65.0,66.0,58.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
동의대학교,재무부동산학과,0.25,0.3,0.2,0.25,45.8,8,1.38,6,18.0,26.0,69.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
동의대학교,전자공학과,0.2,0.35,0.15,0.3,47.8,25,3.96,23,52.0,56.0,41.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
동의대학교,제품디자인공학과,0.2,0.35,0.15,0.3,26.7,10,2.00,11,13.0,35.0,32.0,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
동의대학교,중어중국학과,0.25,0.3,0.2,0.25,37.0,14,2.64,10,49.0,30.0,34.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
동의대학교,창업투자경영학과,0.3,0.25,0.2,0.25,57.7,7,2.00,9,,68.0,52.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
동의대학교,치위생학과,0.2,0.35,0.15,0.3,64.2,5,7.80,0,46.0,68.0,71.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
동의대학교,평생교육· 청소년상담학과,0.3,0.25,0.2,0.25,26.0,22,1.77,18,33.0,23.0,24.0,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
동의대학교,한의예과 (수학<미적분/기하>),0.2,0.35,0.15,0.3,94.8,13,7.54,7,98.0,98.0,91.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
동의대학교,행정학과,0.3,0.25,0.2,0.25,56.2,2,5.00,1,56.0,30.0,69.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
동의대학교,호텔·컨벤션경영학과,0.3,0.25,0.2,0.25,47.0,3,2.67,4,52.0,47.0,44.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
동의대학교,환경공학과,0.2,0.35,0.15,0.3,40.5,12,3.17,8,30.0,21.0,55.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
동의대학교,회계학과,0.3,0.25,0.2,0.25,30.8,21,2.62,22,39.0,59.0,12.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
루터대학교,휴먼케어서비스 학부,0.25,0.3,0.2,0.25,44.0,59,1.56,33,,,,경기,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
명지대학교,건축대학,0.2,0.35,0.15,0.3,76.8,9,7.33,4,75.0,87.0,72.5,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
명지대학교,경영대학,0.3,0.25,0.2,0.25,81.5,58,7.72,69,68.0,93.0,82.5,서울,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
명지대학교,미디어· 휴먼라이프대학,0.3,0.25,0.2,0.25,75.0,23,5.17,18,79.0,83.0,69.0,서울,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
명지대학교,반도체·ICT대학,0.2,0.35,0.15,0.3,71.8,139,4.68,103,49.0,92.0,73.0,경기,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
명지대학교,사회과학대학,0.2,0.35,0.15,0.3,73.8,90,5.01,74,85.0,85.0,62.5,서울,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
명지대학교,스마트시스템공과대학,0.2,0.35,0.15,0.3,73.5,106,4.4,79,75.0,87.0,66.0,경기,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
명지대학교,인공지능· 소프트웨어융합대학,0.2,0.35,0.15,0.3,75.0,25,9.64,24,86.0,92.0,61.0,서울,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
명지대학교,인문대학,0.3,0.25,0.2,0.25,72.8,85,4.54,69,86.0,81.0,62.0,서울,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
명지대학교,자율전공학부(인문),0.2,0.35,0.15,0.3,76.8,141,4.72,116,82.0,78.0,73.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
명지대학교,자율전공학부(자연),0.2,0.35,0.15,0.3,78.5,69,6.01,86,58.0,87.0,84.5,경기,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
명지대학교,화학·생명과학대학,0.2,0.35,0.15,0.3,72.2,39,6.15,79,70.0,76.0,71.5,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,AI응용학과,0.25,0.3,0.2,0.25,38.33,14,3.79,14,,,,대전,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,건축학부,0.2,0.35,0.15,0.3,22.0,1,10.00,9,,,,대전,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,경영학부,0.3,0.25,0.2,0.25,29.0,16,3.75,19,,,,대전,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,경찰법학과,0.3,0.25,0.2,0.25,31.67,10,4.00,10,,,,대전,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,경찰행정학부,0.3,0.25,0.2,0.25,45.0,4,5.00,2,,,,대전,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,광고홍보커뮤니케이션학부,0.25,0.3,0.2,0.25,34.67,7,8.00,22,,,,대전,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,금융경제학과,0.3,0.25,0.2,0.25,32.0,12,4.33,18,,,,대전,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,도시공학과,0.2,0.35,0.15,0.3,40.33,15,3.80,17,,,,대전,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,마케팅빅데이터학과,0.2,0.35,0.15,0.3,25.67,10,4.10,12,,,,대전,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,미술교육과[교직],0.3,0.25,0.2,0.25,49.33,5,5.80,5,,,,대전,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,보건의료행정학과,0.2,0.35,0.15,0.3,23.33,4,4.25,12,,,,대전,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,부동산금융보험학과,0.3,0.25,0.2,0.25,25.0,18,2.39,13,,,,대전,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,사회복지학과,0.3,0.25,0.2,0.25,32.33,10,6.30,23,,,,대전,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,생물산업학부,0.25,0.3,0.2,0.25,38.0,9,2.56,1,,,,대전,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,소방방재학과,0.25,0.3,0.2,0.25,29.67,1,13.00,7,,,,대전,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,수학교육과[교직],0.2,0.35,0.15,0.3,45.33,10,5.50,13,,,,대전,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,스포츠건강관리학과,0.25,0.3,0.2,0.25,36.0,2,7.50,4,,,,대전,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,식품제약학부,0.2,0.35,0.15,0.3,35.33,15,3.13,7,,,,대전,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,신학과[교직],0.3,0.25,0.2,0.25,33.67,4,2.00,1,,,,대전,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,역사학과,0.3,0.25,0.2,0.25,33.67,1,10.00,2,,,,대전,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,영어교육과[교직],0.3,0.25,0.2,0.25,45.67,7,8.29,3,,,,대전,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,영어학과,0.3,0.25,0.2,0.25,20.67,13,3.15,11,,,,대전,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,외식조리·제과제빵학과,0.25,0.3,0.2,0.25,50.0,1,8.00,2,,,,대전,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,응급구조학과,0.25,0.3,0.2,0.25,25.67,3,5.00,9,,,,대전,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,자율전공학부,0.2,0.35,0.15,0.3,31.67,16,3.19,25,,,,대전,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,전기전자공학과,0.2,0.35,0.15,0.3,40.33,1,15.00,9,,,,대전,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,컴퓨터공학과,0.2,0.35,0.15,0.3,40.67,17,5.18,27,,,,대전,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목원대학교,항공호텔관광경영학과,0.2,0.35,0.15,0.3,27.33,13,3.38,15,,,,대전,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
목포가톨릭대학교,간호학과,0.2,0.35,0.15,0.3,55.2,8,3.00,8,58.0,39.0,62.0,전남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,간호학과,0.2,0.35,0.15,0.3,66.0,6,4.83,13,75.0,51.0,72.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,경상학부,0.25,0.3,0.2,0.25,60.7,8,6.63,10,58.0,52.0,72.0,충남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,경찰학부,0.3,0.25,0.2,0.25,74.3,3,8.67,7,88.0,66.0,69.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,관광학부,0.3,0.25,0.2,0.25,59.0,6,6.67,6,65.0,48.0,64.0,충남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,관광학부 (글로벌호텔비즈니스),0.3,0.25,0.2,0.25,63.0,7,7.86,8,60.0,57.0,72.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,관광학부 (항공서비스),0.2,0.35,0.15,0.3,73.7,2,18.5,1,77.0,59.0,85.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,기독교학부,0.25,0.3,0.2,0.25,46.7,23,4.13,26,47.0,38.0,55.0,충남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,디자인영상학부,0.3,0.25,0.2,0.25,34.0,69,11.48,61,33.0,,35.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,문화예술학부 (뮤지컬),0.3,0.25,0.2,0.25,22.0,8,2,10,12.0,16.0,38.0,충남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,문화예술학부 (연기예술),0.3,0.25,0.2,0.25,22.0,8,11.75,8,26.0,,18.0,충남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,보건학부 (안경광학과),0.2,0.35,0.15,0.3,58.3,8,5.5,18,46.0,68.0,61.0,충남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,보건학부 (응급구조학과),0.2,0.35,0.15,0.3,60.3,4,5.5,9,56.0,54.0,71.0,충남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,보건학부 (작업치료학과),0.2,0.35,0.15,0.3,60.3,10,5.4,6,58.0,51.0,72.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,보건학부 (치위생학과),0.2,0.35,0.15,0.3,66.0,6,4,5,61.0,59.0,78.0,충남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,사범학부 (유아교육과),0.3,0.25,0.2,0.25,57.3,4,8.25,5,65.0,39.0,68.0,충남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,사범학부 (유아특수교육과),0.3,0.25,0.2,0.25,54.7,11,7.18,17,60.0,41.0,63.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,사범학부 (특수교육과),0.3,0.25,0.2,0.25,51.0,16,4.69,22,40.0,42.0,71.0,충남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,사범학부 (특수체육교육과),0.3,0.25,0.2,0.25,45.7,6,4,5,47.0,19.0,71.0,충남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,사회복지학부,0.3,0.25,0.2,0.25,55.7,15,5.73,20,65.0,43.0,59.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,스포츠과학부,0.2,0.35,0.15,0.3,36.3,28,10.89,8,37.0,14.0,58.0,충남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,어문학부,0.3,0.25,0.2,0.25,52.0,4,8.25,4,68.0,16.0,72.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,외식산업학부,0.25,0.3,0.2,0.25,75.3,2,25,1,74.0,56.0,96.0,충남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,자유전공학부 (인문·자연계열),0.2,0.35,0.15,0.3,56.0,16,9,27,49.0,57.0,62.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,자유전공학부 (자연계열),0.2,0.35,0.15,0.3,61.3,3,14,2,39.0,68.0,77.0,충남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,첨단IT학부,0.25,0.3,0.2,0.25,60.7,17,7.24,28,56.0,57.0,69.0,충남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
백석대학교,컴퓨터공학부,0.2,0.35,0.15,0.3,53.0,21,5.38,21,47.0,54.0,58.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
부산가톨릭대학교,병원경영학과,0.3,0.25,0.2,0.25,35.0,21,1.00,0,34.0,40.0,31.0,부산,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
부산가톨릭대학교,사회복지학과,0.3,0.25,0.2,0.25,34.2,8,3.13,17,51.0,36.0,25.0,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
부산가톨릭대학교,산업안전보건학과,0.2,0.35,0.15,0.3,36.8,10,1.40,4,33.0,70.0,22.0,부산,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
부산가톨릭대학교,상담심리학과,0.3,0.25,0.2,0.25,40.0,12,1.75,9,31.0,62.0,33.5,부산,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
부산가톨릭대학교,소방방재학과,0.25,0.3,0.2,0.25,29.8,8,1.75,6,26.0,43.0,25.0,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
부산가톨릭대학교,언어청각치료학과,0.2,0.35,0.15,0.3,42.2,8,2.00,8,44.0,26.0,49.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
부산가톨릭대학교,유통마케팅학과,0.25,0.3,0.2,0.25,36.0,8,2.63,13,24.0,23.0,48.5,부산,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
부산가톨릭대학교,자율전공학부,0.2,0.35,0.15,0.3,52.0,3,11.67,8,46.0,59.0,51.5,부산,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
부산가톨릭대학교,치기공학과,0.2,0.35,0.15,0.3,53.8,4,3.50,3,46.0,59.0,55.0,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
부산가톨릭대학교,컴퓨터정보공학과,0.2,0.35,0.15,0.3,37.5,10,3.60,26,42.0,41.0,33.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
부산교육대학교,초등교육학부,0.3,0.25,0.2,0.25,79.2,153,2.29,33,58.0,78.0,90.5,부산,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
부산대학교,간호학과,0.2,0.35,0.15,0.3,78.5,9,3.1,2,88.0,87.0,69.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
부산대학교,건축공학과,0.2,0.35,0.15,0.3,77.0,20,3.4,19,93.0,76.0,69.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
부산대학교,건축학과,0.2,0.35,0.15,0.3,84.0,15,5.3,20,68.0,89.0,89.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
부산대학교,경영학과,0.3,0.25,0.2,0.25,87.0,120,2.9,48,88.0,70.0,95.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
부산대학교,고고학과,0.25,0.3,0.2,0.25,77.2,8,6.8,8,85.0,78.0,73.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
부산대학교,교육학과,0.3,0.25,0.2,0.25,82.2,8,3.9,15,74.0,68.0,93.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
부산대학교,국어교육과,0.3,0.25,0.2,0.25,80.2,10,3.7,12,92.0,74.0,77.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
부산대학교,국제학부,0.3,0.25,0.2,0.25,83.0,5,7.0,5,89.0,63.0,90.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
부산대학교,노어노문학과,0.3,0.25,0.2,0.25,80.8,10,4.7,7,72.0,57.0,97.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
부산대학교,대기환경과학과,0.2,0.35,0.15,0.3,79.0,10,3.3,0,85.0,76.0,77.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
