region,universityName,admissionGroup,departmentName,recruitCount,competitionRate,additionalRank,koreanCut70,mathCut70,tamguCut70,percentile70,ratioKor,ratioMath,ratioEng,ratioTam
경기,경기대학교,다군,스마트시티공학부,2,8.50,2,68.0,87.0,69.0,74.7,0.2,0.35,0.15,0.3
경기,경기대학교,다군,신소재화학공학부,2,5.50,2,75.0,54.0,85.0,71.3,0.2,0.35,0.15,0.3
경기,경기대학교,나군,영어영문학과,21,8.66,30,77.0,74.0,85.0,78.7,0.3,0.25,0.2,0.25
경기,경기대학교,나군,유아교육과,10,5.90,8,82.0,59.0,94.0,78.3,0.3,0.25,0.2,0.25
경기,경기대학교,나군,융합과학대학 (통합),15,10.33,41,70.0,81.0,83.0,78.0,0.2,0.35,0.15,0.3
경기,경기대학교,나군,인문대학 (통합),31,7.64,45,72.0,78.0,83.0,77.7,0.3,0.25,0.2,0.25
경기,경기대학교,나군,자유전공학부 (서울),11,6.00,26,80.0,59.0,75.0,71.3,0.2,0.35,0.15,0.3
경기,경기대학교,나군,자유전공학부 (수원),24,6.50,46,86.0,68.0,79.0,77.7,0.2,0.35,0.15,0.3
경기,경기대학교,다군,전자공학부,2,6.00,0,58.0,70.0,70.0,66.0,0.2,0.35,0.15,0.3
경기,경기대학교,가군,창의공과대학 (통합),50,8.50,64,88.0,76.0,62.0,75.3,0.2,0.35,0.15,0.3
경기,경기대학교,다군,호텔외식경영학부,2,15.00,16,86.0,74.0,82.0,80.7,0.3,0.25,0.2,0.25
경기,경기대학교,나군,화학과,9,5.33,5,88.0,85.0,37.0,70.0,0.2,0.35,0.15,0.3
경기,경기대학교,나군,휴먼서비스학부,12,6.58,17,70.0,81.0,74.0,75.0,0.25,0.3,0.2,0.25
강원,경동대학교,가군,간호학과,12,9.08,,60.0,66.0,63.5,63.2,0.2,0.35,0.15,0.3
강원,경동대학교,나군,건설시스템공학과,7,4.57,,65.0,74.0,58.5,64.0,0.2,0.35,0.15,0.3
강원,경동대학교,나군,건축공학과,3,6.67,,72.0,47.0,62.5,61.0,0.2,0.35,0.15,0.3
강원,경동대학교,나군,건축디자인학과,6,6.67,,52.0,50.0,48.5,49.8,0.2,0.35,0.15,0.3
강원,경동대학교,나군,경영학과,1,17.00,,56.0,59.0,49.0,53.2,0.3,0.25,0.2,0.25
강원,경동대학교,나군,경찰학과,1,8.00,,54.0,59.0,61.5,59.0,0.3,0.25,0.2,0.25
강원,경동대학교,나군,디자인학과,3,6.67,,58.0,45.0,56.0,53.8,0.3,0.25,0.2,0.25
강원,경동대학교,가군,물리치료학과,1,19.00,,72.0,50.0,50.0,55.5,0.2,0.35,0.15,0.3
강원,경동대학교,나군,보건행정학과,3,10.33,,61.0,62.0,57.0,59.2,0.2,0.35,0.15,0.3
강원,경동대학교,가군,사회복지학과,2,16.00,,47.0,35.0,44.5,42.8,0.3,0.25,0.2,0.25
강원,경동대학교,가군,소프트웨어학과,29,4.93,,49.0,52.0,46.0,48.2,0.2,0.35,0.15,0.3
강원,경동대학교,나군,스포츠마케팅학과,2,7.00,,65.0,57.0,49.5,55.2,0.25,0.3,0.2,0.25
강원,경동대학교,나군,안경광학과,1,7.00,,61.0,68.0,66.0,65.0,0.25,0.3,0.2,0.25
강원,경동대학교,다군,외식사업학과,6,7.33,,60.0,57.0,34.5,46.5,0.25,0.3,0.2,0.25
강원,경동대학교,나군,유아교육과,25,4.00,,31.0,54.0,39.0,40.8,0.3,0.25,0.2,0.25
강원,경동대학교,가군,응급구조학과,3,6.33,,52.0,68.0,27.0,43.5,0.25,0.3,0.2,0.25
강원,경동대학교,가군,임상병리학과,2,10.00,,56.0,59.0,33.5,45.5,0.25,0.3,0.2,0.25
강원,경동대학교,나군,작업치료학과,22,2.55,,40.0,14.0,30.5,28.8,0.2,0.35,0.15,0.3
강원,경동대학교,가군,체육학과,2,8.00,,44.0,11.0,37.0,30.7,0.3,0.25,0.2,0.25
강원,경동대학교,나군,치기공학과,8,5.00,,44.0,25.0,12.5,23.5,0.2,0.35,0.15,0.3
강원,경동대학교,가군,치위생학과,12,5.42,,42.0,59.0,44.0,47.2,0.2,0.35,0.15,0.3
강원,경동대학교,나군,컴퓨터공학과,9,8.00,,51.0,42.0,41.5,44.0,0.2,0.35,0.15,0.3
강원,경동대학교,나군,항공서비스학과,2,13.00,,33.0,43.0,48.0,43.0,0.2,0.35,0.15,0.3
강원,경동대학교,다군,행정학과,5,16.20,,51.0,63.0,38.5,47.8,0.3,0.25,0.2,0.25
강원,경동대학교,가군,호텔관광경영학과,2,22.50,,65.0,34.0,44.5,47.0,0.3,0.25,0.2,0.25
강원,경동대학교,나군,호텔조리학과,1,11.00,,42.0,63.0,58.5,55.5,0.25,0.3,0.2,0.25
경남,경상국립대학교,가군,간호학과,15,3.67,24,49.0,90.0,77.0,73.2,0.2,0.35,0.15,0.3
경남,경상국립대학교,가군,간호학과(지역),11,3.73,11,74.0,70.0,72.0,72.0,0.2,0.35,0.15,0.3
경남,경상국립대학교,가군,경제학부,15,5.73,31,65.0,76.0,78.5,74.5,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,교육학과,6,3.83,5,52.0,78.0,83.5,74.2,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,국어교육과,11,5.36,8,94.0,47.0,68.0,69.2,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,국어국문학과,3,5.33,1,75.0,43.0,56.5,57.8,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,독어독문학과,5,2.60,2,60.0,57.0,58.5,58.5,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,러시아학과,7,3.43,5,52.0,56.0,68.0,61.0,0.25,0.3,0.2,0.25
경남,경상국립대학교,가군,물리교육과,4,8.50,7,72.0,74.0,65.0,69.0,0.2,0.35,0.15,0.3
경남,경상국립대학교,가군,미디어커뮤니케이션학과,8,5.38,8,58.0,59.0,72.5,65.5,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,미술교육과,7,2.43,1,40.0,18.0,33.0,31.0,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,민속예술무용학과,13,1.15,2,18.0,25.0,34.5,28.0,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,법학부,22,4.50,19,72.0,66.0,61.0,65.0,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,불어불문학과,7,4.86,7,61.0,39.0,72.5,61.2,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,사학과,16,3.81,15,60.0,36.0,76.0,62.0,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,사회복지학부,12,7.67,16,54.0,68.0,67.5,64.2,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,사회학과,9,5.78,11,47.0,57.0,89.0,70.5,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,생명과학부,29,3.00,24,67.0,47.0,69.0,63.0,0.2,0.35,0.15,0.3
경남,경상국립대학교,가군,생물교육과,5,5.40,0,60.0,68.0,85.0,74.5,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,수의예과,7,13.14,11,92.0,99.0,87.0,91.2,0.2,0.35,0.15,0.3
경남,경상국립대학교,가군,수학교육과,10,4.70,8,61.0,92.0,74.5,75.5,0.2,0.35,0.15,0.3
경남,경상국립대학교,가군,수학물리학부,9,3.67,3,79.0,59.0,50.0,59.5,0.2,0.35,0.15,0.3
경남,경상국립대학교,가군,식품영양학과,8,3.88,4,68.0,52.0,59.5,59.8,0.2,0.35,0.15,0.3
경남,경상국립대학교,가군,심리학과,11,4.36,5,72.0,52.0,73.5,67.8,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,아동가족학과,8,7.13,12,63.0,52.0,68.5,63.0,0.25,0.3,0.2,0.25
경남,경상국립대학교,가군,약학과,6,13.00,10,77.0,100.0,96.5,92.5,0.2,0.35,0.15,0.3
경남,경상국립대학교,가군,약학과(지역),6,9.17,1,99.0,100.0,78.0,88.8,0.2,0.35,0.15,0.3
경남,경상국립대학교,가군,역사교육과,8,4.63,5,70.0,57.0,73.0,68.2,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,영어교육과,11,4.36,15,70.0,52.0,77.0,69.0,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,영어영문학부 영어영문학전공,12,4.92,13,60.0,46.0,61.0,57.0,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,영어영문학부 영어전공,12,3.75,4,60.0,46.0,74.5,63.8,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,유아교육과,7,4.57,5,74.0,43.0,83.5,71.0,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,윤리교육과,5,4.20,8,70.0,59.0,91.0,77.8,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,음악교육과,8,1.75,2,52.0,,49.0,50.0,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,의류학과,8,3.00,7,52.0,59.0,87.5,71.5,0.25,0.3,0.2,0.25
경남,경상국립대학교,가군,의예과,13,8.31,17,96.0,99.0,96.5,97.0,0.2,0.35,0.15,0.3
경남,경상국립대학교,가군,의예과(지역),36,4.14,16,92.0,100.0,95.5,95.8,0.2,0.35,0.15,0.3
경남,경상국립대학교,가군,인문사회자율전공,3,1.67,2,67.0,47.0,67.0,62.0,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,일반사회교육과,6,5.33,6,74.0,68.0,71.0,71.0,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,일어교육과,3,6.00,3,68.0,54.0,67.5,64.2,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,자연과학자율전공,3,1.33,2,11.0,56.0,45.0,39.2,0.2,0.35,0.15,0.3
경남,경상국립대학교,가군,정보통계학과,13,2.69,5,29.0,90.0,69.0,64.2,0.2,0.35,0.15,0.3
경남,경상국립대학교,가군,정치외교학과,5,8.40,7,61.0,52.0,70.5,63.5,0.2,0.35,0.15,0.3
경남,경상국립대학교,가군,중어중문학과,13,4.31,8,56.0,39.0,64.5,56.0,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,지리교육과,4,4.00,6,67.0,57.0,80.0,71.0,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,철학과,9,10.44,6,68.0,54.0,64.0,62.5,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,한문학과,5,6.40,6,51.0,74.0,45.5,54.0,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,행정학과,16,9.06,20,58.0,74.0,67.0,66.5,0.3,0.25,0.2,0.25
경남,경상국립대학교,가군,화학교육과,14,4.50,13,60.0,66.0,72.5,67.8,0.2,0.35,0.15,0.3
경남,경상국립대학교,가군,휴먼헬스케어학과,8,4.38,2,56.0,24.0,43.5,41.8,0.25,0.3,0.2,0.25
부산,경성대학교,가군,AI미디어학과,1,10,0,58.0,42.0,30.0,40.0,0.3,0.25,0.2,0.25
부산,경성대학교,가군,AI수리학과,8,3.75,9,37.0,52.0,25.5,35.0,0.25,0.3,0.2,0.25
부산,경성대학교,가군,간호학과,12,5.33,13,56.0,43.0,50.5,50.0,0.2,0.35,0.15,0.3
부산,경성대학교,가군,건축학과,3,6,2,60.0,56.0,69.0,63.5,0.2,0.35,0.15,0.3
부산,경성대학교,가군,경영학과,13,3,9,26.0,29.0,26.0,26.8,0.3,0.25,0.2,0.25
부산,경성대학교,가군,경제금융물류학부,6,3.33,6,54.0,48.0,42.0,46.5,0.3,0.25,0.2,0.25
부산,경성대학교,가군,경찰행정학과,4,5.5,4,40.0,59.0,56.0,52.8,0.3,0.25,0.2,0.25
부산,경성대학교,가군,광고홍보학과,2,4,2,67.0,51.0,63.5,61.2,0.25,0.3,0.2,0.25
부산,경성대학교,가군,국제무역통상학과,10,4.4,13,46.0,40.0,39.0,41.0,0.3,0.25,0.2,0.25
부산,경성대학교,가군,글로컬문화학부,15,3.67,26,37.0,26.0,31.5,31.5,0.2,0.35,0.15,0.3
부산,경성대학교,가군,기계자동차공학과,3,3,5,65.0,51.0,31.5,44.8,0.2,0.35,0.15,0.3
부산,경성대학교,가군,도시계획학과,2,5.5,0,42.0,54.0,55.5,51.8,0.25,0.3,0.2,0.25
부산,경성대학교,가군,동물보건생명과학과,2,5,3,67.0,59.0,45.0,54.0,0.2,0.35,0.15,0.3
부산,경성대학교,가군,메카트로닉스공학과,8,5.5,14,36.0,56.0,28.0,37.0,0.2,0.35,0.15,0.3
부산,경성대학교,가군,문헌정보학과,4,3.5,7,54.0,54.0,43.5,48.8,0.2,0.35,0.15,0.3
부산,경성대학교,가군,물리치료학과,6,4.5,7,52.0,50.0,48.0,49.5,0.2,0.35,0.15,0.3
부산,경성대학교,가군,미디어커뮤니케이션학과,4,4.5,6,51.0,48.0,71.5,60.5,0.3,0.25,0.2,0.25
부산,경성대학교,가군,미디어콘텐츠학과,3,4,0,54.0,57.0,54.0,54.8,0.3,0.25,0.2,0.25
부산,경성대학교,가군,법학과,7,4,8,44.0,34.0,32.5,35.8,0.3,0.25,0.2,0.25
부산,경성대학교,가군,빅데이터응용통계학과,12,4.75,14,36.0,43.0,36.5,38.0,0.2,0.35,0.15,0.3
부산,경성대학교,가군,사회복지학과,4,5.75,7,44.0,54.0,48.0,48.5,0.3,0.25,0.2,0.25
부산,경성대학교,가군,산업경영공학과,2,2.5,2,23.0,76.0,49.5,49.5,0.2,0.35,0.15,0.3
부산,경성대학교,가군,소프트웨어학과,9,3.67,10,46.0,30.0,34.5,36.2,0.2,0.35,0.15,0.3
부산,경성대학교,가군,스마트바이오학과,4,3.25,6,27.0,54.0,37.0,38.8,0.2,0.35,0.15,0.3
부산,경성대학교,가군,식품생명공학과,4,9.5,0,72.0,52.0,46.0,54.0,0.2,0.35,0.15,0.3
부산,경성대학교,가군,식품영양학과,4,4.75,7,51.0,50.0,31.5,41.0,0.2,0.35,0.15,0.3
부산,경성대학교,가군,신소재공학과,4,5,0,56.0,59.0,34.5,46.0,0.2,0.35,0.15,0.3
부산,경성대학교,가군,실내건축학과,3,6.33,3,37.0,62.0,77.5,63.5,0.2,0.35,0.15,0.3
부산,경성대학교,가군,심리학과,4,5,1,77.0,47.0,56.0,59.0,0.3,0.25,0.2,0.25
부산,경성대학교,가군,약학과,21,9.57,41,89.0,97.0,80.0,86.5,0.2,0.35,0.15,0.3
부산,경성대학교,가군,에너지과학과,14,5.21,20,22.0,42.0,27.0,29.5,0.2,0.35,0.15,0.3
부산,경성대학교,가군,연극영화학부(영화),3,3.33,5,42.0,32.0,44.5,40.8,0.2,0.35,0.15,0.3
부산,경성대학교,가군,영상애니메이션학부,2,9,1,65.0,40.0,93.5,73.0,0.25,0.3,0.2,0.25
부산,경성대학교,가군,외식서비스경영학전공,2,4,2,42.0,48.0,65.5,55.2,0.3,0.25,0.2,0.25
부산,경성대학교,가군,유아교육과,3,3,5,27.0,,47.0,40.3,0.3,0.25,0.2,0.25
부산,경성대학교,가군,윤리교육과,2,4.5,1,72.0,46.0,90.0,74.5,0.3,0.25,0.2,0.25
부산,경성대학교,가군,인문문화학부,16,3.75,33,40.0,33.0,26.5,31.5,0.2,0.35,0.15,0.3
부산,경성대학교,가군,전기공학과,6,4.83,7,44.0,57.0,62.5,56.5,0.2,0.35,0.15,0.3
부산,경성대학교,가군,전자공학과,6,5.67,12,46.0,59.0,48.0,50.2,0.2,0.35,0.15,0.3
부산,경성대학교,가군,컴퓨터공학과,7,3.29,7,31.0,66.0,43.5,46.0,0.2,0.35,0.15,0.3
부산,경성대학교,가군,패션디자인학과,5,3,5,49.0,50.0,40.5,45.0,0.3,0.25,0.2,0.25
부산,경성대학교,가군,호텔관광경영학전공,5,2.6,9,18.0,48.0,21.5,27.2,0.3,0.25,0.2,0.25
부산,경성대학교,가군,화장품학과,5,4,3,61.0,16.0,34.0,36.2,0.25,0.3,0.2,0.25
부산,경성대학교,가군,화학공학과,3,8.33,1,54.0,48.0,28.0,39.5,0.2,0.35,0.15,0.3
부산,경성대학교,가군,환경공학과,4,5.25,1,58.0,48.0,48.5,50.8,0.2,0.35,0.15,0.3
인천,경인교육대학교,나군,초등 교육과,181,2.8,75,77.0,90.0,79.0,81.2,0.3,0.25,0.2,0.25
경기,경희대학교,,Hospitality경영학과,43,3.5,16,91.0,85.0,87.0,87.5,0.3,0.25,0.2,0.25
경기,경희대학교,,경영학과,79,3.0,48,92.0,87.0,88.5,89.0,0.3,0.25,0.2,0.25
경기,경희대학교,,경제학과,45,3.4,21,92.0,81.0,88.5,87.5,0.3,0.25,0.2,0.25
경기,경희대학교,,관광·엔터테인먼트학부,26,2.9,11,91.0,85.0,88.5,88.2,0.3,0.25,0.2,0.25
경기,경희대학교,,국어국문학과,17,3.3,13,94.0,70.0,95.0,88.5,0.3,0.25,0.2,0.25
경기,경희대학교,,글로벌Hospitality· 관광학과,5,11.2,1,94.0,78.0,92.0,89.0,0.3,0.25,0.2,0.25
경기,경희대학교,,글로벌커뮤니케이션학부,34,3.5,17,93.0,63.0,91.0,84.5,0.3,0.25,0.2,0.25
경기,경희대학교,,러시아어학과,20,3.5,4,91.0,66.0,90.0,84.2,0.25,0.3,0.2,0.25
경기,경희대학교,,무역학과,30,3.4,28,88.0,85.0,91.0,88.8,0.3,0.25,0.2,0.25
경기,경희대학교,,미디어학과,22,4.0,15,94.0,83.0,91.0,89.8,0.3,0.25,0.2,0.25
경기,경희대학교,,빅데이터응용학과,12,4.8,7,93.0,85.0,91.0,90.0,0.2,0.35,0.15,0.3
경기,경희대학교,,사학과,12,4.0,4,93.0,74.0,94.0,88.8,0.3,0.25,0.2,0.25
경기,경희대학교,,사회학과,12,4.9,16,91.0,85.0,89.0,88.5,0.3,0.25,0.2,0.25
경기,경희대학교,,수학과,19,4.2,16,83.0,95.0,88.0,88.5,0.2,0.35,0.15,0.3
경기,경희대학교,,스페인어학과,18,5.5,4,91.0,70.0,93.0,86.8,0.25,0.3,0.2,0.25
경기,경희대학교,,식품영양학과,16,7.7,16,83.0,95.0,85.0,87.0,0.2,0.35,0.15,0.3
경기,경희대학교,,아동가족학과,11,4.4,5,95.0,70.0,94.0,88.2,0.25,0.3,0.2,0.25
경기,경희대학교,,영어영문학과,19,4.9,14,95.0,68.0,93.0,87.2,0.3,0.25,0.2,0.25
경기,경희대학교,,응용영어통번역학과,17,5.1,5,92.0,66.0,94.0,86.5,0.3,0.25,0.2,0.25
경기,경희대학교,,의상학과,16,2.9,0,94.0,68.0,93.0,87.0,0.25,0.3,0.2,0.25
경기,경희대학교,,일본어학과,21,3.9,6,89.0,70.0,89.0,84.2,0.25,0.3,0.2,0.25
경기,경희대학교,,자유전공학부,56,4.2,28,82.0,92.0,92.5,89.8,0.2,0.35,0.15,0.3
경기,경희대학교,,자율전공학부,88,3.7,64,92.0,85.0,86.0,87.2,0.2,0.35,0.15,0.3
경기,경희대학교,,정치외교학과,16,3.1,16,92.0,83.0,92.0,89.8,0.2,0.35,0.15,0.3
경기,경희대학교,,조리&푸드디자인학과,5,9.2,2,89.0,90.0,97.0,93.2,0.3,0.25,0.2,0.25
경기,경희대학교,,주거환경학과,16,4.6,9,94.0,70.0,93.5,87.8,0.2,0.35,0.15,0.3
경기,경희대학교,,중국어학과,22,6.5,9,85.0,74.0,91.0,85.2,0.3,0.25,0.2,0.25
경기,경희대학교,,지리학과(인문),12,4.7,5,91.0,85.0,90.5,89.2,0.3,0.25,0.2,0.25
경기,경희대학교,,철학과,14,4.4,8,95.0,63.0,96.0,87.5,0.3,0.25,0.2,0.25
경기,경희대학교,,프랑스어학과,18,7.1,8,85.0,78.0,90.0,85.8,0.25,0.3,0.2,0.25
경기,경희대학교,,한국어학과,13,3.0,5,89.0,70.0,91.5,85.5,0.3,0.25,0.2,0.25
경기,경희대학교,,행정학과,29,2.9,30,91.0,83.0,87.5,87.2,0.3,0.25,0.2,0.25
경기,경희대학교,,회계·세무학과,30,3.1,17,91.0,85.0,86.5,87.2,0.3,0.25,0.2,0.25
대구,계명대학교,가군,건축학과,5,8.6,16,58.0,66.0,57.0,60.3,0.2,0.35,0.15,0.3
대구,계명대학교,가군,경영빅데이터학과,6,7.7,5,39.0,36.0,64.5,46.5,0.2,0.35,0.15,0.3
대구,계명대학교,가군,공중보건학과,11,8.8,9,51.0,39.0,43.5,44.5,0.2,0.35,0.15,0.3
대구,계명대학교,가군,관광경영학과,9,5.9,13,33.0,19.0,53.0,35.0,0.3,0.25,0.2,0.25
대구,계명대학교,가군,광고홍보학과,7,5.0,17,52.0,41.0,63.5,52.2,0.25,0.3,0.2,0.25
대구,계명대학교,가군,교육학과,3,8.3,6,74.0,38.0,66.5,59.5,0.3,0.25,0.2,0.25
대구,계명대학교,가군,국어교육과,7,6.9,9,54.0,43.0,41.5,46.2,0.3,0.25,0.2,0.25
대구,계명대학교,나군,국어국문학과,6,6.8,12,60.0,30.0,50.5,46.8,0.3,0.25,0.2,0.25
대구,계명대학교,가군,국제통상학과,13,8.1,26,37.0,40.0,48.0,41.7,0.3,0.25,0.2,0.25
대구,계명대학교,나군,기계공학과,16,3.3,41,31.0,45.0,41.5,39.2,0.2,0.35,0.15,0.3
대구,계명대학교,가군,도시계획학과,7,7.6,8,30.0,41.0,59.5,43.5,0.25,0.3,0.2,0.25
대구,계명대학교,가군,독일유럽학과,7,6.3,11,40.0,31.0,54.5,41.8,0.25,0.3,0.2,0.25
대구,계명대학교,가군,로봇공학과,9,7.2,12,40.0,56.0,38.0,44.7,0.2,0.35,0.15,0.3
대구,계명대학교,가군,사회학과,4,9.3,4,56.0,23.0,72.0,50.3,0.3,0.25,0.2,0.25
대구,계명대학교,가군,산업공학과,4,9.3,0,54.0,62.0,49.5,55.2,0.2,0.35,0.15,0.3
대구,계명대학교,가군,생명과학과,7,7.6,14,65.0,59.0,47.0,57.0,0.2,0.35,0.15,0.3
대구,계명대학교,가군,스페인어중남미학과,5,12.0,6,56.0,39.0,58.5,51.2,0.25,0.3,0.2,0.25
대구,계명대학교,가군,식품영양학과,6,9.3,14,51.0,50.0,48.5,49.8,0.2,0.35,0.15,0.3
대구,계명대학교,가군,신소재공학과,4,9.0,7,40.0,43.0,48.5,43.8,0.2,0.35,0.15,0.3
대구,계명대학교,가군,심리학과,9,4.4,13,49.0,45.0,56.5,50.2,0.3,0.25,0.2,0.25
대구,계명대학교,가군,영어교육과,3,5.3,8,67.0,54.0,51.5,57.5,0.3,0.25,0.2,0.25
대구,계명대학교,가군,유아교육과,3,5.7,1,49.0,34.0,76.0,53.0,0.3,0.25,0.2,0.25
대구,계명대학교,가군,일본어일본학과,8,6.5,6,44.0,30.0,63.5,45.8,0.25,0.3,0.2,0.25
대구,계명대학교,나군,자율전공부,23,9.9,57,49.0,38.0,35.0,40.7,0.25,0.3,0.2,0.25
대구,계명대학교,가군,전기공학과,7,14.1,21,56.0,51.0,40.5,49.2,0.2,0.35,0.15,0.3
대구,계명대학교,나군,중국어중국학과,12,8.3,16,47.0,23.0,51.0,40.3,0.3,0.25,0.2,0.25
대구,계명대학교,가군,철학과,7,6.3,11,49.0,23.0,63.0,45.0,0.3,0.25,0.2,0.25
대구,계명대학교,가군,컴퓨터공학과,10,7.3,21,49.0,54.0,61.5,54.8,0.2,0.35,0.15,0.3
대구,계명대학교,가군,토목공학과,5,10.0,7,52.0,62.0,41.5,51.8,0.2,0.35,0.15,0.3
대구,계명대학교,가군,통계학과,11,6.8,9,36.0,47.0,48.5,43.8,0.2,0.35,0.15,0.3
대구,계명대학교,가군,패션마케팅학과,5,6.8,11,60.0,43.0,66.5,56.5,0.25,0.3,0.2,0.25
대구,계명대학교,가군,한국어교육과,7,7.6,4,42.0,23.0,45.0,36.7,0.3,0.25,0.2,0.25
대구,계명대학교,가군,한문교육과,3,14.0,2,56.0,59.0,53.5,56.2,0.3,0.25,0.2,0.25
대구,계명대학교,가군,행정학과,12,6.8,23,46.0,40.0,36.5,40.8,0.3,0.25,0.2,0.25
대구,계명대학교,가군,혁신신약학과,4,5.0,1,52.0,87.0,61.0,66.7,0.2,0.35,0.15,0.3
대구,계명대학교,가군,화학공학과,14,7.1,22,47.0,43.0,36.5,42.2,0.2,0.35,0.15,0.3
대구,계명대학교,가군,환경공학과,7,9.3,17,49.0,51.0,45.5,48.5,0.2,0.35,0.15,0.3
대구,계명대학교,가군,회계세무학과,19,6.4,34,37.0,30.0,40.5,35.8,0.3,0.25,0.2,0.25
서울,고려대학교,가군 일반,건축사회환경공학부,21,4.81,2,,,,94.67,0.2,0.35,0.15,0.3
서울,고려대학교,가군,경영대학,37,3.05,12,,,,94.0,0.3,0.25,0.2,0.25
세종,고려대학교,가군,경제통계학부,29,5.66,48,75.0,63.0,82.5,75.8,0.2,0.35,0.15,0.3
서울,고려대학교,가군 일반,경제학과,34,2.88,15,,,,93.98,0.3,0.25,0.2,0.25
세종,고려대학교,나군,공공사회·통일외교학부,30,8.73,63,60.0,70.0,78.0,71.5,0.3,0.25,0.2,0.25
서울,고려대학교,가군 일반,국어국문학과,16,2.56,4,,,,94.58,0.3,0.25,0.2,0.25
세종,고려대학교,가군,국제스포츠학부,29,12.00,10,49.0,47.0,57.0,52.5,0.3,0.25,0.2,0.25
세종,고려대학교,나군,글로벌학부,58,5.16,78,52.0,74.0,86.5,74.8,0.3,0.25,0.2,0.25
서울,고려대학교,가군 일반,노어노문학과,9,5.89,2,,,,94.43,0.3,0.25,0.2,0.25
서울,고려대학교,가군 일반,독어독문학과,9,2.56,1,,,,94.2,0.3,0.25,0.2,0.25
세종,고려대학교,나군,디지털헬스케어공학과,16,4.75,20,65.0,66.0,57.5,61.5,0.2,0.35,0.15,0.3
서울,고려대학교,가군 일반,물리학과,16,3.50,7,,,,94.0,0.2,0.35,0.15,0.3
세종,고려대학교,가군,미래모빌리티학과,20,4.00,24,74.0,70.0,66.0,69.0,0.2,0.35,0.15,0.3
세종,고려대학교,나군,반도체물리학부,32,4.91,45,75.0,92.0,49.5,66.5,0.2,0.35,0.15,0.3
서울,고려대학교,가군 일반,불어불문학과,10,6.30,0,,,,92.62,0.3,0.25,0.2,0.25
서울,고려대학교,가군 일반,사학과,11,3.55,3,,,,94.33,0.3,0.25,0.2,0.25
서울,고려대학교,가군 일반,사회학과,21,4.90,5,,,,94.5,0.3,0.25,0.2,0.25
서울,고려대학교,가군 일반,생명공학부,31,3.55,12,,,,94.37,0.2,0.35,0.15,0.3
서울,고려대학교,가군 일반,생명과학부,25,2.88,5,,,,94.43,0.2,0.35,0.15,0.3
세종,고려대학교,나군,생명정보공학과,23,4.52,39,47.0,74.0,57.0,58.8,0.2,0.35,0.15,0.3
서울,고려대학교,가군 일반,서어서문학과,12,2.50,3,,,,94.0,0.3,0.25,0.2,0.25
서울,고려대학교,가군 일반,수학과,15,2.53,5,,,,94.33,0.2,0.35,0.15,0.3
세종,고려대학교,가군,스마트도시학부,26,5.12,24,65.0,70.0,73.0,70.2,0.25,0.3,0.2,0.25
서울,고려대학교,가군 일반,식품공학과,12,3.00,1,,,,94.5,0.2,0.35,0.15,0.3
세종,고려대학교,나군,식품생명공학과,26,4.46,38,79.0,74.0,53.5,65.0,0.2,0.35,0.15,0.3
서울,고려대학교,가군 일반,식품자원경제학과,15,3.47,3,,,,92.93,0.2,0.35,0.15,0.3
서울,고려대학교,가군 일반,신소재공학부,32,8.38,6,,,,95.0,0.2,0.35,0.15,0.3
세종,고려대학교,나군,신소재화학과,26,3.46,40,88.0,57.0,72.5,72.5,0.2,0.35,0.15,0.3
세종,고려대학교,가군,약학과,6,13.00,8,93.0,98.0,96.5,96.0,0.2,0.35,0.15,0.3
서울,고려대학교,가군 일반,언어학과,7,3.00,2,,,,93.93,0.25,0.3,0.2,0.25
서울,고려대학교,가군 일반,영어영문학과,27,3.44,3,,,,94.42,0.3,0.25,0.2,0.25
